"as_at","year","month_number","offence_category","offence_type","alcohol_involvement","dv_involvement","reporting_region","statistical_area_2","number_of_offences"
"4/07/2024",2024,5,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Tennant Creek","",1
"3/03/2025",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",3
"3/03/2025",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",24
"3/03/2025",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Katherine","",4
"3/03/2025",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Alligator",1
"3/03/2025",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Anindilyakwa",2
"3/03/2025",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Howard Springs",1
"3/03/2025",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Humpty Doo",1
"3/03/2025",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Thamarrurr",1
"2/09/2024",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",6
"3/03/2025",2024,6,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",7
"2/09/2024",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",9
"1/11/2024",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",10
"3/03/2025",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",11
"2/09/2024",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",19
"3/02/2025",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",20
"3/03/2025",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",21
"3/03/2025",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Daly",2
"3/03/2025",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Unknown ",1
"2/09/2024",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Weddell",1
"3/03/2025",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Weddell",2
"3/03/2025",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","West Arnhem",1
"2/09/2024",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",3
"1/11/2024",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",4
"3/03/2025",2024,7,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",5
"1/11/2024",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",8
"2/01/2025",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",11
"3/03/2025",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",12
"1/11/2024",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",20
"3/03/2025",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",22
"1/11/2024",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Katherine","",1
"3/03/2025",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Anindilyakwa",1
"3/03/2025",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Daly",1
"3/03/2025",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Weddell",1
"3/03/2025",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Nhulunbuy","",1
"3/03/2025",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",10
"3/03/2025",2024,8,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Tennant Creek","",2
"1/11/2024",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",11
"2/01/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",12
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",23
"1/11/2024",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",21
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",27
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Katherine","",1
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Daly",1
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Howard Springs",1
"1/11/2024",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Thamarrurr",1
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Thamarrurr",2
"2/01/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Unknown ",1
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Unknown ",2
"1/11/2024",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Weddell",1
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Weddell",2
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","West Arnhem",2
"1/11/2024",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",3
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",4
"3/03/2025",2024,9,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Tennant Creek","",1
"3/02/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",8
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",9
"3/02/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",24
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",25
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Katherine","",2
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Daly",1
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","East Arnhem",1
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Howard Springs",1
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Humpty Doo",1
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Sandover - Plenty",1
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Thamarrurr",1
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Virginia",1
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Weddell",2
"3/03/2025",2024,10,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",11
"2/01/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",18
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",51
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",18
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Alligator",1
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Barkly",1
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","East Arnhem",1
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Humpty Doo",1
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Sandover - Plenty",1
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Unknown ",1
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Virginia",1
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","West Arnhem",2
"3/02/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",7
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",8
"3/03/2025",2024,11,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Tennant Creek","",2
"3/03/2025",2024,12,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",18
"3/03/2025",2024,12,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",23
"3/03/2025",2024,12,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Katherine","",5
"3/03/2025",2024,12,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Barkly",1
"3/03/2025",2024,12,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Humpty Doo",2
"3/03/2025",2024,12,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Thamarrurr",1
"3/03/2025",2024,12,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Weddell",1
"3/03/2025",2024,12,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",2
"3/03/2025",2024,12,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Tennant Creek","",3
"3/03/2025",2025,1,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Alice Springs","",14
"3/03/2025",2025,1,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Darwin","",20
"3/03/2025",2025,1,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Barkly",2
"3/03/2025",2025,1,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Humpty Doo",1
"3/03/2025",2025,1,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"NT Balance","Virginia",2
"3/03/2025",2025,1,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Palmerston","",5
"3/03/2025",2025,1,"Motor vehicle theft and related offences","Illegal use of a motor vehicle",0,0,"Tennant Creek","",1
"3/03/2025",2024,3,"Homicide and related Offences","Manslaughter",0,0,"NT Balance","Weddell",1
"4/07/2024",2024,1,"Homicide and related Offences","Murder",0,0,"Alice Springs","",1
"3/03/2025",2024,6,"Homicide and related Offences","Murder",0,0,"Darwin","",1
"3/03/2025",2024,7,"Homicide and related Offences","Murder",0,0,"Katherine","",1
"3/03/2025",2024,8,"Homicide and related Offences","Murder",0,0,"Darwin","",1
"3/03/2025",2024,9,"Homicide and related Offences","Murder",0,0,"Katherine","",1
"3/03/2025",2024,10,"Homicide and related Offences","Murder",0,0,"Darwin","",1
"3/03/2025",2024,10,"Homicide and related Offences","Murder",0,0,"Katherine","",1
"3/03/2025",2024,10,"Homicide and related Offences","Murder",0,0,"NT Balance","Victoria River",1
"3/03/2025",2025,1,"Homicide and related Offences","Murder",0,0,"Alice Springs","",1
"3/03/2025",2025,1,"Homicide and related Offences","Murder",0,0,"NT Balance","Gulf",1
"4/07/2024",2023,12,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Darwin","",1
"4/07/2024",2023,12,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Katherine","",2
"4/07/2024",2023,12,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","Tiwi Islands",1
"4/07/2024",2023,12,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Palmerston","",3
"3/03/2025",2023,12,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Palmerston","",5
"4/07/2024",2024,1,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Darwin","",2
"3/03/2025",2024,1,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Darwin","",4
"4/07/2024",2024,1,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Katherine","",2
"4/07/2024",2024,1,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","East Arnhem",1
"4/07/2024",2024,1,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","Howard Springs",1
"4/07/2024",2024,2,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Alice Springs","",1
"4/07/2024",2024,2,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Darwin","",3
"1/05/2024",2024,2,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Darwin","",4
"4/07/2024",2024,2,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Katherine","",1
"4/07/2024",2024,2,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","Elsey",1
"4/07/2024",2024,2,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","Humpty Doo",1
"2/04/2024",2024,2,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","West Arnhem",1
"4/07/2024",2024,2,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","West Arnhem",2
"3/03/2025",2024,3,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Alice Springs","",1
"4/07/2024",2024,3,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Katherine","",1
"4/07/2024",2024,3,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","East Arnhem",1
"4/07/2024",2024,3,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","Tanami",1
"4/07/2024",2024,3,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","West Arnhem",1
"4/07/2024",2024,3,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Tennant Creek","",1
"4/07/2024",2024,4,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Alice Springs","",2
"3/03/2025",2024,4,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Alice Springs","",4
"4/07/2024",2024,4,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Darwin","",2
"3/03/2025",2024,4,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"Darwin","",3
"3/03/2025",2024,4,"Sexual assault and related offences","Non-assaultive sexual offences",0,0,"NT Balance","Victoria River",1
